     37,         0.0000,         1.2774,         1.2774,       402.2600,         0.0000,       698.2114,         0.0000,       264.2938,         0.0000,     61769.6172,         0.0000,         3.3522,
     38,         0.0000,         1.1561,         1.1561,       401.2924,         0.0000,       698.1631,         0.0000,       263.3902,         0.0000,     61769.3359,         0.0000,         3.3441,
     39,         0.0179,         1.1289,         1.1468,       400.3275,         0.0000,       698.1147,         0.0000,       262.4896,         0.0000,     61769.0586,         0.0000,         3.3361,
     40,         0.0000,         1.1378,         1.1378,       399.3657,         0.0000,       698.0664,         0.0000,       261.5921,         0.0000,     61768.7891,         0.0000,         3.3280,
     41,         0.1878,         0.9378,         1.1256,       398.4067,         0.0000,       698.0181,         0.0000,       260.6978,         0.0000,     61768.5234,         0.0000,         3.3201,
     42,         0.0277,         1.1628,         1.1905,       397.4505,         0.0000,       697.9697,         0.0000,       259.8064,         0.0000,     61768.2617,         0.0000,         3.3121,
     43,         0.0443,         1.1725,         1.2168,       396.4970,         0.0000,       697.9214,         0.0000,       258.9181,         0.0000,     61768.0039,         0.0000,         3.3041,
     44,         0.5585,         0.7408,         1.2993,       395.5442,         0.0000,       697.8730,         0.0000,       258.0329,         0.0000,     61767.7422,         0.0000,         3.2962,
     45,         0.0000,         1.3401,         1.3401,       394.5875,         0.0000,       697.8247,         0.0000,       257.1506,         0.0000,     61767.4922,         0.0000,         3.2882,
     46,         0.4741,         0.8651,         1.3393,       393.6334,         0.0000,       697.7764,         0.0000,       256.2715,         0.0000,     61767.2383,         0.0000,         3.2803,
     47,         3.5619,        -2.1902,         1.3717,       392.7271,         0.0444,       697.7725,         0.0444,       255.3953,         0.0000,     61766.9922,         0.0000,         3.2727,
     48,         0.0475,         1.3479,         1.3954,       391.7793,         0.0444,       697.7242,         0.0444,       254.5220,         0.0000,     61766.7539,         0.0000,         3.2648,
     49,         0.0000,         1.2989,         1.2989,       390.8342,         0.0444,       697.6758,         0.0444,       253.6519,         0.0000,     61766.5195,         0.0000,         3.2570,
     50,         0.0025,         1.2504,         1.2530,       389.8917,         0.0444,       697.6275,         0.0444,       252.7846,         0.0000,     61766.2930,         0.0000,         3.2491,
     51,         0.0143,         1.2998,         1.3141,       388.9518,         0.0444,       697.5792,         0.0444,       251.9203,         0.0000,     61766.0664,         0.0000,         3.2413,
     52,         0.0247,         1.3091,         1.3338,       388.0150,         0.0444,       697.5308,         0.0444,       251.0590,         0.0000,     61765.8438,         0.0000,         3.2335,
     53,         0.0388,         1.2780,         1.3169,       387.0813,         0.0444,       697.4825,         0.0444,       250.2006,         0.0000,     61765.6289,         0.0000,         3.2257,
     54,         0.0000,         1.3962,         1.3962,       386.1504,         0.0444,       697.4341,         0.0444,       249.3452,         0.0000,     61765.4141,         0.0000,         3.2179,
     55,         0.0000,         1.2665,         1.2665,       385.2218,         0.0444,       697.3858,         0.0444,       248.4928,         0.0000,     61765.2031,         0.0000,         3.2102,
     56,         0.0000,         1.1776,         1.1776,       384.2957,         0.0444,       697.3375,         0.0444,       247.6432,         0.0000,     61765.0039,         0.0000,         3.2025,
     57,         0.0831,         1.0690,         1.1521,       383.3721,         0.0444,       697.2891,         0.0444,       246.7964,         0.0000,     61764.8086,         0.0000,         3.1948,
     58,         0.0390,         1.2121,         1.2511,       382.4511,         0.0444,       697.2408,         0.0444,       245.9526,         0.0000,     61764.6094,         0.0000,         3.1871,
     59,         1.2341,         0.0518,         1.2858,       381.5328,         0.0444,       697.1924,         0.0444,       245.1117,         0.0000,     61764.4180,         0.0000,         3.1794,
     60,         0.1018,         1.2053,         1.3070,       380.6171,         0.0444,       697.1441,         0.0444,       244.2736,         0.0000,     61764.2305,         0.0000,         3.1718,
     61,         0.0113,         1.1925,         1.2038,       379.7043,         0.0444,       697.0958,         0.0444,       243.4385,         0.0000,     61764.0469,         0.0000,         3.1642,
     62,         0.0921,         1.2290,         1.3211,       378.7943,         0.0444,       697.0474,         0.0444,       242.6061,         0.0000,     61763.8672,         0.0000,         3.1566,
     63,         0.0950,         1.2505,         1.3455,       377.8871,         0.0444,       696.9991,         0.0444,       241.7767,         0.0000,     61763.6875,         0.0000,         3.1491,
     64,         0.5102,         0.7898,         1.3001,       376.9831,         0.0444,       696.9507,         0.0444,       240.9500,         0.0000,     61763.5117,         0.0000,         3.1415,
     65,         0.0252,         1.3137,         1.3390,       376.0822,         0.0444,       696.9024,         0.0444,       240.1262,         0.0000,     61763.3438,         0.0000,         3.1340,
     66,         0.4007,         0.9238,         1.3245,       375.1837,         0.0444,       696.8541,         0.0444,       239.3052,         0.0000,     61763.1758,         0.0000,         3.1265,
     67,         1.3820,        -0.0654,         1.3166,       374.2881,         0.0444,       696.8057,         0.0444,       238.4870,         0.0000,     61763.0117,         0.0000,         3.1191,
     68,         1.1966,         0.2540,         1.4506,       373.3961,         0.0444,       696.7574,         0.0444,       237.6716,         0.0000,     61762.8516,         0.0000,         3.1116,
     69,         0.8473,         0.6030,         1.4504,       372.5077,         0.0444,       696.7090,         0.0444,       236.8590,         0.0000,     61762.6914,         0.0000,         3.1042,
     70,         0.3925,         1.0700,         1.4625,       371.6230,         0.0444,       696.6607,         0.0444,       236.0492,         0.0000,     61762.5391,         0.0000,         3.0969,
     71,         0.4198,         1.0307,         1.4505,       370.7413,         0.0444,       696.6124,         0.0444,       235.2421,         0.0000,     61762.3867,         0.0000,         3.0895,
     72,         0.5761,         0.8583,         1.4344,       369.8621,         0.0444,       696.5640,         0.0444,       234.4378,         0.0000,     61762.2422,         0.0000,         3.0822,
     73,         2.3357,        -0.8772,         1.4585,       368.9864,         0.0444,       696.5157,         0.0444,       233.6363,         0.0000,     61762.0977,         0.0000,         3.0749,
     74,         1.8706,        -0.3552,         1.5154,       368.1149,         0.0444,       696.4673,         0.0444,       232.8374,         0.0000,     61761.9531,         0.0000,         3.0676,
     75,         1.7698,        -0.1971,         1.5727,       367.2473,         0.0444,       696.4190,         0.0444,       232.0414,         0.0000,     61761.8164,         0.0000,         3.0604,
     76,         2.3313,        -0.7436,         1.5877,       366.3827,         0.0444,       696.3707,         0.0444,       231.2480,         0.0000,     61761.6797,         0.0000,         3.0532,
     77,         0.8594,         0.8258,         1.6852,       365.5212,         0.0444,       696.3223,         0.0444,       230.4574,         0.0000,     61761.5508,         0.0000,         3.0460,
     78,         0.8310,         0.7775,         1.6085,       364.6631,         0.0444,       696.2740,         0.0444,       229.6694,         0.0000,     61761.4219,         0.0000,         3.0389,
     79,         0.0000,         1.6313,         1.6313,       363.8075,         0.0444,       696.2256,         0.0444,       228.8842,         0.0000,     61761.2969,         0.0000,         3.0317,
     80,         0.7736,         0.8529,         1.6265,       362.9534,         0.0444,       696.1773,         0.0444,       228.1016,         0.0000,     61761.1719,         0.0000,         3.0246,
     81,         0.0000,         1.6275,         1.6275,       362.1021,         0.0444,       696.1290,         0.0444,       227.3217,         0.0000,     61761.0547,         0.0000,         3.0175,
     82,         0.2157,         1.4691,         1.6848,       361.2545,         0.0444,       696.0806,         0.0444,       226.5445,         0.0000,     61760.9414,         0.0000,         3.0105,
     83,         1.7480,        -0.1673,         1.5806,       360.4110,         0.0444,       696.0323,         0.0444,       225.7699,         0.0000,     61760.8281,         0.0000,         3.0034,
     84,         1.2798,         0.3291,         1.6089,       359.5717,         0.0444,       695.9839,         0.0444,       224.9980,         0.0000,     61760.7188,         0.0000,         2.9964,
     85,         1.4205,         0.2304,         1.6510,       358.7366,         0.0444,       695.9356,         0.0444,       224.2287,         0.0000,     61760.6133,         0.0000,         2.9895,
     86,         2.0022,        -0.3533,         1.6489,       357.9053,         0.0444,       695.8873,         0.0444,       223.4621,         0.0000,     61760.5078,         0.0000,         2.9825,
     87,         2.1740,        -0.4733,         1.7007,       357.0782,         0.0444,       695.8389,         0.0444,       222.6981,         0.0000,     61760.4102,         0.0000,         2.9757,
     88,         2.6597,        -0.8907,         1.7690,       356.2560,         0.0444,       695.7906,         0.0444,       221.9366,         0.0000,     61760.3086,         0.0000,         2.9688,
     89,         2.4236,        -0.5880,         1.8357,       355.4385,         0.0444,       695.7422,         0.0444,       221.1778,         0.0000,     61760.2148,         0.0000,         2.9620,
     90,         1.2877,         0.5874,         1.8751,       354.6249,         0.0444,       695.6939,         0.0444,       220.4216,         0.0000,     61760.1211,         0.0000,         2.9552,
     91,         0.5995,         1.2680,         1.8675,       353.8125,         0.0444,       695.6456,         0.0444,       219.6680,         0.0000,     61760.0312,         0.0000,         2.9484,
